tanggal,deskripsi,nomor_part,harga,qty,satuan,pengguna,keterangan
2023-11-13,SERVIS DINAMO STATER NKR71,BJL SERVICE,897000,1,pcs, N 8624 UG ,
2023-11-13,SERVIS DINAMO STATER NKR71,BJL SERVICE,330000,1,pcs, N 9426 UG ,
2023-11-13,Tampar,Kas -  UD Barokah,50000,1, kg , Pengganti Banjarmasin ,
2023-11-13,Ban Vulkanisir Ready Panas 1000-20/BSJ,UJB 837,1450000,1,pcs, TANGKIL ,SJ 001302
2023-11-13,Ban Vulkanisir Ready Panas 1000-20/BSJ,UJB 838,1450000,1,pcs, TANGKIL ,SJ 001302
2023-11-13,Ban Vulkanisir Ready Panas 1000-20/BSJ,UJB 839,1450000,1,pcs, TANGKIL ,SJ 001302
2023-11-13,Ban Vulkanisir Ready Panas 1000-20/BSJ,UJB 840,1450000,1,pcs, TANGKIL ,SJ 001302
2023-11-13,BAN DALAM 900-20 IBK,DIRGAPUTRA EKAPRATAMA,241412,2,pcs, TANGKIL ,SJ 001302
2023-11-13,BAN DALAM 700/750-16 IBK,DIRGAPUTRA EKAPRATAMA,134389,2,pcs, TANGKIL ,SJ 001302
2023-11-13,Marshet IBK R16 ,DIRGAPUTRA EKAPRATAMA,34965,2,pcs, TANGKIL ,SJ 001302
2023-11-13,Oil Filter BEIBEN (DONALDSON),P553771 / J8610962,93500,1,pcs, LOADER SEM TANGKIL ,SJ 001304
2023-11-13,Fuel Filter Donaldson J86-21842, UD Sempurna,137500,2,Pcs, LOADER SEM TANGKIL ,SJ 001304
